age,job,marital,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y
44,management,married,0,no,yes,29,129,6,-1,0,unknown,no
31,entrepreneur,single,95,no,no,25,51,5,-1,0,unknown,no
61,management,married,175,no,no,5,270,2,-1,0,unknown,yes
38,technician,single,218,yes,yes,28,74,2,-1,0,unknown,no
32,technician,married,235,yes,no,28,688,6,-1,0,unknown,no
35,admin.,single,-133,yes,no,14,546,3,-1,0,unknown,no
45,self-employed,single,1009,no,no,19,125,2,-1,0,unknown,no
29,management,single,13,yes,no,15,26,6,-1,0,unknown,no
36,unknown,married,179,no,no,8,14,8,-1,0,unknown,no
31,technician,single,127,yes,no,16,122,1,-1,0,unknown,no
42,admin.,married,208,yes,no,27,75,2,-1,0,unknown,no
45,retired,married,22,no,yes,6,276,3,-1,0,unknown,no
56,retired,married,478,no,no,5,97,1,-1,0,unknown,no
42,technician,married,-197,yes,no,6,66,7,-1,0,unknown,no
38,blue-collar,married,-152,no,no,20,100,1,-1,0,unknown,no
42,admin.,single,426,yes,no,11,636,2,-1,0,unknown,no
59,unknown,married,3940,no,no,5,48,2,-1,0,unknown,no
34,services,married,2956,no,no,6,835,2,-1,0,unknown,yes
36,technician,married,0,no,no,2,748,1,-1,0,unknown,no
27,management,single,831,no,no,30,1081,2,-1,0,unknown,yes
28,management,single,466,yes,no,23,170,2,-1,0,unknown,no
57,entrepreneur,divorced,-37,no,no,5,173,1,-1,0,unknown,no
41,unemployed,divorced,487,no,no,30,157,1,-1,0,unknown,no
34,management,single,2679,yes,no,7,195,1,-1,0,unknown,no
32,self-employed,single,312,yes,no,27,99,2,-1,0,unknown,no
33,management,married,1047,no,no,8,512,4,-1,0,unknown,yes
31,blue-collar,single,23,no,no,21,116,1,-1,0,unknown,no
39,blue-collar,married,20,yes,no,7,109,1,-1,0,unknown,no
46,unknown,single,63,no,no,19,235,1,-1,0,unknown,no
58,blue-collar,married,556,no,yes,10,229,4,-1,0,unknown,no
57,technician,married,0,no,no,20,45,4,-1,0,unknown,no
50,services,single,294,no,no,23,73,1,-1,0,unknown,no
57,services,divorced,14,no,yes,22,445,2,-1,0,unknown,no
34,technician,single,19,no,no,8,79,3,-1,0,unknown,no
59,retired,married,1341,no,no,27,154,2,97,1,other,no
58,self-employed,married,0,no,no,27,16,28,-1,0,unknown,no
37,management,single,2173,no,no,30,352,1,-1,0,unknown,no
59,retired,divorced,681,no,yes,18,376,7,-1,0,unknown,no
34,services,married,9,yes,no,17,655,1,-1,0,unknown,no
59,admin.,divorced,39,no,no,11,67,1,-1,0,unknown,no
37,technician,divorced,-230,yes,yes,28,224,2,-1,0,unknown,no
33,admin.,single,92,no,no,18,157,3,-1,0,unknown,no
50,admin.,divorced,237,no,yes,5,169,1,-1,0,unknown,yes
38,unemployed,married,0,yes,yes,30,437,1,-1,0,unknown,no
47,technician,married,282,yes,no,16,433,1,-1,0,unknown,no
37,management,married,341,no,no,3,120,2,-1,0,unknown,no
43,blue-collar,married,483,yes,no,12,225,3,-1,0,unknown,no
43,management,married,1646,yes,no,20,214,1,-1,0,unknown,no
29,blue-collar,married,104,yes,no,18,903,4,-1,0,unknown,yes
34,entrepreneur,married,-28,yes,no,16,574,1,-1,0,unknown,no
34,blue-collar,married,-211,yes,no,29,135,2,184,5,failure,no
27,admin.,single,1996,yes,no,23,187,1,-1,0,unknown,no
65,admin.,married,11240,yes,no,28,149,1,-1,0,unknown,no
37,services,married,775,no,no,14,150,2,-1,0,unknown,yes
49,management,married,5969,no,no,30,258,2,-1,0,unknown,no
45,blue-collar,married,2246,yes,yes,21,197,2,99,2,other,no
48,blue-collar,married,214,yes,yes,18,246,1,162,1,failure,no
57,housemaid,divorced,11632,no,no,30,71,2,-1,0,unknown,no
32,management,married,375,no,no,20,135,3,-1,0,unknown,no
29,blue-collar,single,161,no,yes,7,295,1,-1,0,unknown,no
33,blue-collar,single,1925,yes,no,8,87,2,67,2,failure,no
49,technician,divorced,305,no,no,24,367,2,-1,0,unknown,yes
36,technician,married,0,no,no,20,245,1,-1,0,unknown,no
48,blue-collar,married,551,yes,yes,17,1064,3,303,5,failure,no
31,technician,single,1051,no,no,25,106,4,-1,0,unknown,no
46,admin.,divorced,660,yes,no,29,1026,1,259,2,failure,no
44,services,married,-63,no,no,6,392,2,-1,0,unknown,no
34,blue-collar,married,-106,yes,no,27,237,1,-1,0,unknown,no
47,management,married,555,yes,no,17,179,1,-1,0,unknown,no
33,management,single,5437,no,no,10,131,1,98,2,success,no
28,services,married,15,yes,no,7,182,2,356,1,failure,no
44,technician,single,29,yes,no,5,151,1,-1,0,unknown,no
60,retired,divorced,0,no,no,18,91,10,-1,0,unknown,no
44,blue-collar,married,594,no,no,11,340,1,-1,0,unknown,no
51,blue-collar,divorced,37,yes,no,13,341,1,-1,0,unknown,no
28,services,single,-358,yes,no,26,253,2,-1,0,unknown,no
39,unemployed,divorced,6322,no,no,8,184,1,-1,0,unknown,no
36,admin.,single,994,no,no,6,211,1,90,6,success,yes
37,technician,married,1109,yes,no,12,62,1,354,5,failure,no
40,unemployed,single,334,no,no,5,219,1,91,6,other,yes
34,admin.,married,21,no,no,17,332,1,346,3,failure,no
48,management,married,408,yes,no,17,132,1,-1,0,unknown,no
38,admin.,divorced,86,yes,no,6,218,1,-1,0,unknown,no
44,management,married,0,no,no,28,320,2,-1,0,unknown,no
36,services,single,755,no,no,18,355,1,-1,0,unknown,no
36,blue-collar,married,330,yes,no,13,777,2,-1,0,unknown,no
53,management,married,2385,no,no,8,498,8,-1,0,unknown,no
47,retired,married,-468,no,yes,25,268,1,-1,0,unknown,no
29,services,single,37,no,yes,17,309,2,-1,0,unknown,no
52,blue-collar,married,2338,yes,no,4,232,1,-1,0,unknown,no
55,management,married,2410,yes,no,17,135,1,-1,0,unknown,no
45,technician,married,2776,yes,no,27,287,2,181,1,success,yes
56,housemaid,married,605,no,no,19,207,6,-1,0,unknown,no
34,management,married,3402,no,no,3,88,2,-1,0,unknown,no
29,admin.,married,445,yes,no,28,489,2,-1,0,unknown,no
35,technician,married,94,yes,yes,14,208,5,-1,0,unknown,no
48,services,single,0,yes,yes,5,334,1,-1,0,unknown,no
33,services,single,692,no,no,24,86,1,-1,0,unknown,no
46,technician,married,2045,yes,no,21,281,2,-1,0,unknown,no
47,self-employed,married,2559,no,no,20,374,1,-1,0,unknown,no
32,blue-collar,single,118,yes,no,18,216,1,124,1,success,no
31,blue-collar,married,892,yes,no,29,25,22,-1,0,unknown,no
32,management,single,2613,no,no,4,520,2,-1,0,unknown,no
41,admin.,married,1395,yes,yes,11,85,1,308,2,failure,no
56,services,married,4309,yes,no,9,465,6,-1,0,unknown,no
54,unknown,married,2206,no,no,13,260,1,91,4,success,yes
59,retired,married,0,no,no,6,142,2,-1,0,unknown,no
76,retired,married,2223,no,no,4,429,1,-1,0,unknown,yes
45,blue-collar,married,1291,yes,no,28,189,17,-1,0,unknown,no
41,blue-collar,married,875,yes,no,14,189,2,-1,0,unknown,no
34,management,single,0,no,no,5,427,3,-1,0,unknown,no
31,technician,married,660,no,no,22,115,1,-1,0,unknown,no
34,management,single,13014,no,no,13,738,1,-1,0,unknown,yes
34,blue-collar,married,291,yes,no,6,111,5,-1,0,unknown,no
42,blue-collar,divorced,898,yes,no,18,136,2,131,1,failure,no
40,technician,single,103,no,no,25,106,7,-1,0,unknown,no
30,management,single,254,no,no,21,202,1,-1,0,unknown,no
36,services,single,-330,yes,no,27,256,2,-1,0,unknown,no
32,admin.,single,781,no,no,20,305,1,-1,0,unknown,no
62,retired,married,383,no,no,10,276,1,-1,0,unknown,no
28,student,single,682,yes,no,29,356,1,255,2,other,no
32,blue-collar,married,501,yes,yes,30,43,5,-1,0,unknown,no
35,blue-collar,married,690,yes,no,26,880,3,-1,0,unknown,no
39,management,single,2651,no,no,6,139,2,136,5,other,no
59,blue-collar,married,1227,no,no,29,89,5,-1,0,unknown,no
62,retired,married,298,no,no,17,709,2,-1,0,unknown,yes
40,management,married,3352,yes,no,19,639,2,27,1,success,yes
36,student,single,904,no,no,5,36,9,8,13,other,no
59,technician,married,1139,no,no,14,607,2,-1,0,unknown,no
45,admin.,married,309,no,no,25,72,4,-1,0,unknown,no
51,blue-collar,married,202,yes,no,8,200,2,-1,0,unknown,no
58,retired,married,1874,no,no,30,103,5,-1,0,unknown,no
51,management,married,346,no,no,12,134,2,192,3,failure,yes
59,management,married,0,no,no,27,87,4,-1,0,unknown,no
55,retired,married,2996,no,no,5,49,1,-1,0,unknown,no
58,self-employed,divorced,3,yes,yes,2,129,4,-1,0,unknown,no
56,technician,married,4073,no,no,27,239,5,-1,0,unknown,no
40,blue-collar,divorced,125,yes,no,19,349,2,-1,0,unknown,no
43,admin.,married,764,yes,no,2,118,1,-1,0,unknown,no
43,technician,divorced,1612,no,no,25,262,2,353,1,other,yes
39,management,married,1654,no,yes,21,151,1,-1,0,unknown,no
37,technician,single,984,no,no,17,475,1,-1,0,unknown,no
46,management,married,716,yes,yes,8,557,1,172,1,failure,no
73,retired,divorced,7111,yes,no,12,146,1,-1,0,unknown,yes
35,blue-collar,married,4822,yes,no,20,843,2,-1,0,unknown,yes
40,services,married,1185,yes,no,11,94,1,-1,0,unknown,no
29,admin.,single,-197,no,no,6,47,1,-1,0,unknown,no
54,management,married,1168,no,no,4,150,5,-1,0,unknown,no
37,blue-collar,married,89,yes,no,2,393,1,245,4,failure,no
49,technician,married,307,no,no,9,854,1,-1,0,unknown,yes
43,blue-collar,married,1437,yes,no,14,94,1,-1,0,unknown,no
26,student,single,696,no,no,24,22,1,-1,0,unknown,no
27,blue-collar,single,68,yes,yes,11,50,5,-1,0,unknown,no
43,management,married,62,yes,no,14,133,1,300,3,failure,no
37,admin.,divorced,0,yes,yes,14,17,7,-1,0,unknown,no
31,unemployed,single,1489,yes,no,3,678,1,-1,0,unknown,no
41,management,married,6,no,no,5,123,1,-1,0,unknown,no
32,management,single,14,no,yes,21,53,1,-1,0,unknown,no
33,technician,single,594,yes,yes,23,149,1,-1,0,unknown,no
29,management,single,-1661,no,yes,29,95,6,-1,0,unknown,no
53,admin.,married,234,yes,no,13,53,7,-1,0,unknown,no
40,technician,married,8379,no,no,12,52,6,-1,0,unknown,no
57,retired,divorced,1486,no,no,23,64,3,-1,0,unknown,no
48,services,married,1355,no,no,4,134,2,-1,0,unknown,no
39,technician,married,11766,yes,no,14,313,4,102,5,failure,no
52,technician,married,83,no,no,22,135,3,-1,0,unknown,no
50,unemployed,married,12495,yes,no,4,279,2,-1,0,unknown,no
58,retired,married,35,no,no,29,336,7,-1,0,unknown,no
30,technician,single,0,no,no,29,624,2,-1,0,unknown,no
47,blue-collar,married,-346,yes,yes,3,137,2,253,2,other,no
56,technician,married,23,no,no,20,857,3,-1,0,unknown,yes
42,admin.,single,283,yes,no,19,446,1,-1,0,unknown,no
31,management,single,635,yes,no,20,37,1,320,2,failure,no
39,management,married,1007,yes,no,18,281,1,-1,0,unknown,no
48,blue-collar,married,861,no,no,9,49,6,-1,0,unknown,no
53,technician,married,1835,yes,no,21,184,2,-1,0,unknown,no
30,technician,single,538,yes,no,19,148,1,-1,0,unknown,no
48,management,married,1808,yes,no,26,245,1,-1,0,unknown,yes
41,technician,married,1066,no,no,11,109,3,-1,0,unknown,yes
36,unemployed,married,646,no,no,5,148,2,-1,0,unknown,no
37,technician,single,-1,yes,no,2,223,2,200,7,other,no
60,blue-collar,married,703,no,no,20,24,7,-1,0,unknown,no
65,technician,married,2303,no,no,1,95,2,-1,0,unknown,no
47,blue-collar,married,170,yes,no,12,175,1,-1,0,unknown,no
33,management,single,0,no,no,5,109,1,-1,0,unknown,no
48,technician,married,466,no,no,19,99,7,-1,0,unknown,no
34,blue-collar,married,1221,yes,no,5,210,2,274,6,failure,no
33,management,single,20,no,no,21,329,2,-1,0,unknown,no
31,admin.,single,5,no,yes,2,75,1,206,1,failure,no
27,services,single,-1,no,no,22,60,2,-1,0,unknown,no
53,technician,divorced,2156,yes,no,23,671,4,-1,0,unknown,no
43,management,divorced,51,no,no,2,430,1,-1,0,unknown,yes
51,technician,married,223,yes,no,5,131,3,-1,0,unknown,no
25,management,single,0,no,yes,18,342,1,-1,0,unknown,no
49,entrepreneur,married,687,yes,no,17,772,1,-1,0,unknown,yes
53,services,divorced,146,yes,no,14,149,1,370,1,failure,no
51,technician,married,1490,yes,no,2,177,1,199,2,failure,no
34,services,married,1414,yes,no,26,192,4,-1,0,unknown,no
38,self-employed,married,215,yes,no,14,115,2,175,2,failure,no
31,services,single,919,yes,no,18,180,2,-1,0,unknown,no
51,management,divorced,119,no,no,17,200,1,165,2,failure,no
38,services,married,369,yes,no,7,224,1,-1,0,unknown,no
58,technician,married,796,no,no,4,422,1,-1,0,unknown,no
34,management,single,125,yes,yes,5,18,31,-1,0,unknown,no
30,management,single,11278,no,no,4,256,3,-1,0,unknown,no
30,management,married,4948,no,no,21,376,2,-1,0,unknown,no
31,self-employed,single,148,yes,yes,20,1145,4,-1,0,unknown,no
35,blue-collar,married,147,yes,no,5,358,1,337,3,failure,no
32,management,married,92,no,no,3,116,1,-1,0,unknown,no
33,technician,married,3243,no,no,12,439,4,-1,0,unknown,yes
47,management,married,0,no,no,5,265,2,-1,0,unknown,no
34,entrepreneur,married,1368,yes,no,18,252,2,-1,0,unknown,no
34,housemaid,married,520,yes,no,3,22,6,-1,0,unknown,no
33,management,married,540,no,no,11,79,4,-1,0,unknown,no
36,technician,single,1855,yes,no,4,75,1,273,1,failure,no
60,admin.,single,860,yes,no,12,318,1,-1,0,unknown,no
37,admin.,single,597,yes,no,5,126,1,-1,0,unknown,no
40,technician,married,164,yes,no,7,398,1,-1,0,unknown,no
32,admin.,married,-458,no,no,27,143,1,-1,0,unknown,no
25,blue-collar,married,895,no,no,21,317,3,-1,0,unknown,no
51,admin.,married,-287,yes,no,12,814,1,-1,0,unknown,no
28,blue-collar,single,322,no,no,11,240,2,95,3,other,yes
53,housemaid,married,559,yes,no,25,182,1,-1,0,unknown,no
22,student,single,489,no,no,28,223,5,-1,0,unknown,no
45,technician,married,2403,no,no,21,207,1,-1,0,unknown,no
32,technician,married,3067,yes,no,20,138,2,-1,0,unknown,no
33,services,married,2184,yes,no,20,151,1,-1,0,unknown,no
23,blue-collar,single,206,yes,no,20,116,3,-1,0,unknown,no
47,technician,married,0,yes,no,25,234,1,-1,0,unknown,no
38,management,divorced,6368,yes,no,4,922,4,-1,0,unknown,yes
58,technician,married,175,no,no,12,92,4,-1,0,unknown,no
35,admin.,single,0,no,no,30,327,1,-1,0,unknown,no
49,management,married,934,no,yes,21,158,4,-1,0,unknown,no
58,blue-collar,divorced,1103,yes,no,2,226,1,202,4,failure,no
50,blue-collar,married,65,yes,no,12,11,1,-1,0,unknown,no
35,management,married,3369,no,no,20,322,1,-1,0,unknown,no
55,admin.,married,1102,yes,no,15,126,2,-1,0,unknown,no
58,blue-collar,married,1075,yes,no,18,42,1,-1,0,unknown,no
46,management,married,245,yes,no,16,42,10,-1,0,unknown,no
32,services,single,746,no,no,4,305,1,-1,0,unknown,no
31,technician,single,863,yes,no,3,146,1,263,5,success,no
47,management,married,3505,no,no,17,434,2,-1,0,unknown,yes
58,technician,single,382,no,no,13,460,2,-1,0,unknown,no
32,blue-collar,single,2,no,no,9,144,2,-1,0,unknown,no
47,housemaid,single,17023,no,no,26,379,2,97,4,other,no
43,technician,single,4990,yes,no,7,58,1,228,10,failure,no
31,unemployed,divorced,1144,yes,no,8,65,2,367,1,failure,no
54,technician,married,1331,yes,no,25,657,2,-1,0,unknown,no
24,blue-collar,single,76,yes,no,19,345,1,-1,0,unknown,no
45,unknown,married,44,no,no,11,81,1,-1,0,unknown,no
30,blue-collar,married,554,yes,no,29,100,1,-1,0,unknown,no
50,management,married,67,no,yes,20,156,3,-1,0,unknown,no
34,management,married,0,no,no,21,124,2,-1,0,unknown,no
30,entrepreneur,married,2551,yes,no,5,142,2,-1,0,unknown,no
36,blue-collar,married,403,yes,no,4,920,1,-1,0,unknown,yes
42,management,married,1435,yes,no,7,1148,1,-1,0,unknown,yes
58,retired,married,-257,yes,yes,8,163,2,-1,0,unknown,no
39,services,married,324,yes,no,30,182,4,-1,0,unknown,no
37,services,married,-483,yes,yes,19,70,3,-1,0,unknown,no
57,retired,married,12917,yes,no,2,91,3,-1,0,unknown,no
45,blue-collar,married,271,yes,yes,17,245,1,343,1,failure,no
52,management,married,0,no,no,5,85,3,-1,0,unknown,no
39,blue-collar,married,660,yes,yes,7,93,4,168,3,failure,no
55,admin.,married,9039,yes,no,15,187,6,-1,0,unknown,no
36,management,single,13315,no,no,28,43,8,-1,0,unknown,no
53,retired,married,303,yes,no,6,593,2,-1,0,unknown,no
28,services,single,60,no,yes,29,248,1,-1,0,unknown,no
46,admin.,single,751,yes,no,13,104,2,-1,0,unknown,no
36,blue-collar,married,38,yes,yes,13,285,2,335,1,other,no
29,admin.,married,187,yes,yes,24,386,2,-1,0,unknown,no
39,management,married,-1212,yes,no,16,26,18,-1,0,unknown,no
54,technician,single,198,yes,yes,17,120,1,171,2,failure,no
31,services,single,887,no,no,30,427,1,-1,0,unknown,no
38,admin.,single,-898,yes,no,9,345,2,323,1,failure,no
29,technician,married,-246,yes,no,6,311,3,-1,0,unknown,no
44,blue-collar,married,314,yes,no,30,742,2,-1,0,unknown,no
55,management,married,10065,no,no,20,197,5,177,3,failure,no
29,blue-collar,single,0,yes,no,28,324,4,-1,0,unknown,no
34,management,single,13014,no,no,12,637,1,183,1,success,yes
44,services,married,4837,yes,no,13,324,3,-1,0,unknown,no
45,admin.,divorced,1506,no,no,28,365,4,-1,0,unknown,yes
84,entrepreneur,married,0,no,no,30,992,2,-1,0,unknown,yes
31,services,single,122,yes,no,4,157,4,268,2,failure,no
28,services,married,510,yes,yes,8,1767,2,-1,0,unknown,yes
34,blue-collar,divorced,1780,yes,no,2,187,9,-1,0,unknown,no
59,retired,married,49,no,yes,1,602,4,-1,0,unknown,no
35,self-employed,married,273,no,no,20,28,4,-1,0,unknown,no
56,blue-collar,married,241,yes,no,17,97,2,-1,0,unknown,no
27,admin.,single,145,no,yes,7,95,3,-1,0,unknown,no
35,self-employed,married,3698,yes,no,5,106,1,-1,0,unknown,yes
63,retired,married,18016,no,no,7,371,1,-1,0,unknown,yes
34,management,single,344,no,no,14,56,3,-1,0,unknown,no
33,technician,divorced,948,no,no,26,7,1,-1,0,unknown,no
30,blue-collar,single,-276,no,yes,4,361,8,-1,0,unknown,no
39,admin.,divorced,2679,yes,yes,23,811,1,-1,0,unknown,no
32,technician,married,415,no,no,23,76,2,-1,0,unknown,no
59,housemaid,married,0,no,yes,28,40,2,-1,0,unknown,no
48,services,married,202,yes,no,5,162,1,-1,0,unknown,no
48,technician,married,504,no,yes,6,227,3,-1,0,unknown,no
37,blue-collar,married,417,no,no,28,389,1,181,5,failure,no
40,admin.,divorced,2679,yes,yes,8,122,1,350,1,failure,no
45,admin.,married,1501,yes,no,13,189,3,-1,0,unknown,no
41,admin.,married,-18,yes,yes,2,83,6,-1,0,unknown,no
46,technician,divorced,0,no,no,14,135,8,-1,0,unknown,no
36,blue-collar,married,0,yes,no,18,618,2,-1,0,unknown,no
30,services,married,137,no,no,4,407,1,-1,0,unknown,no
31,management,single,112,yes,no,2,159,2,271,1,failure,no
28,management,single,730,yes,no,3,631,1,-1,0,unknown,yes
41,technician,married,741,yes,no,6,606,3,335,6,other,no
31,services,married,4687,yes,no,14,192,4,-1,0,unknown,no
45,management,married,1098,no,no,4,75,1,-1,0,unknown,no
54,retired,divorced,308,yes,no,14,248,3,-1,0,unknown,no
53,technician,married,598,no,no,2,340,3,264,2,failure,no
39,management,married,0,yes,no,27,63,3,-1,0,unknown,no
37,management,married,165,no,no,24,315,1,83,1,other,no
53,housemaid,married,637,no,no,28,150,2,-1,0,unknown,no
28,self-employed,single,160,no,no,11,158,1,-1,0,unknown,yes
27,student,single,1444,no,no,2,248,2,-1,0,unknown,no
37,services,married,-601,yes,no,11,210,2,-1,0,unknown,no
31,technician,married,-256,yes,no,15,272,1,365,5,failure,no
54,services,married,2719,yes,no,17,166,2,171,2,failure,no
29,blue-collar,married,356,yes,no,4,169,2,-1,0,unknown,no
26,technician,single,1118,yes,no,4,209,2,-1,0,unknown,no
26,blue-collar,single,-5,no,no,19,260,1,-1,0,unknown,no
46,self-employed,married,567,no,no,18,142,10,-1,0,unknown,no
54,blue-collar,married,0,no,no,18,144,2,-1,0,unknown,no
44,technician,married,4389,no,no,29,33,1,-1,0,unknown,no
30,technician,single,2567,no,no,18,813,4,-1,0,unknown,yes
49,retired,married,375,no,yes,21,110,7,-1,0,unknown,no
59,retired,divorced,47,yes,no,18,110,3,374,1,failure,no
31,admin.,single,-429,no,yes,18,292,3,-1,0,unknown,no
45,technician,married,639,yes,no,13,192,1,-1,0,unknown,no
30,blue-collar,married,198,yes,no,21,149,3,-1,0,unknown,no
57,retired,married,975,no,no,16,166,1,-1,0,unknown,no
40,technician,divorced,0,no,no,29,299,3,-1,0,unknown,no
52,management,divorced,482,yes,no,14,162,4,365,1,failure,no
25,management,married,0,yes,no,31,20,31,-1,0,unknown,no
23,student,single,250,yes,no,12,166,2,-1,0,unknown,no
53,blue-collar,married,1023,yes,no,21,150,3,-1,0,unknown,no
37,admin.,single,2317,yes,no,20,114,1,152,2,failure,no
45,admin.,divorced,479,no,no,2,83,2,-1,0,unknown,no
41,admin.,married,546,yes,no,4,418,2,-1,0,unknown,no
57,management,married,5431,yes,no,19,97,2,-1,0,unknown,no
47,blue-collar,divorced,65,yes,no,9,205,1,-1,0,unknown,no
32,technician,married,5560,yes,yes,20,330,3,-1,0,unknown,no
25,blue-collar,married,192,yes,no,28,357,3,-1,0,unknown,no
53,blue-collar,divorced,2477,yes,no,13,175,2,-1,0,unknown,no
41,services,married,1141,yes,no,27,228,1,-1,0,unknown,no
72,retired,married,676,no,no,25,188,3,-1,0,unknown,no
66,retired,married,711,no,no,20,137,5,-1,0,unknown,no
30,self-employed,single,3343,no,no,1,235,1,-1,0,unknown,yes
49,unknown,married,341,yes,yes,15,520,2,-1,0,unknown,yes
35,technician,married,2189,no,no,19,256,3,-1,0,unknown,no
30,blue-collar,single,0,yes,no,12,271,1,349,4,failure,no
39,technician,divorced,394,yes,no,29,184,1,-1,0,unknown,no
46,self-employed,married,107,yes,no,8,109,6,-1,0,unknown,no
38,technician,divorced,1803,no,yes,17,172,1,-1,0,unknown,no
43,technician,single,1017,yes,no,19,257,2,-1,0,unknown,no
27,self-employed,single,560,no,no,3,543,9,465,2,failure,no
33,technician,single,1500,no,no,7,133,4,-1,0,unknown,no
30,technician,single,1922,yes,no,18,546,1,-1,0,unknown,no
42,admin.,married,176,no,no,31,201,2,-1,0,unknown,no
35,management,married,641,yes,no,12,41,1,-1,0,unknown,no
33,technician,divorced,-119,yes,no,27,150,1,-1,0,unknown,no
53,management,married,2124,yes,no,17,121,2,344,2,failure,no
32,services,single,-233,yes,no,28,140,2,-1,0,unknown,no
41,management,married,280,yes,no,2,88,1,95,2,success,no
46,management,married,766,yes,no,16,6,1,-1,0,unknown,no
29,blue-collar,married,314,yes,yes,17,357,1,-1,0,unknown,no
30,management,married,1221,yes,no,25,279,4,-1,0,unknown,yes
51,blue-collar,divorced,113,no,no,15,71,3,-1,0,unknown,no
34,unemployed,single,233,yes,no,8,11,8,365,4,failure,no
52,housemaid,divorced,131,yes,yes,11,87,1,-1,0,unknown,no
42,blue-collar,married,1297,yes,no,3,697,2,-1,0,unknown,no
35,blue-collar,married,1749,yes,no,18,63,5,363,11,other,no
33,self-employed,married,1862,yes,no,12,65,1,-1,0,unknown,no
35,technician,single,7838,no,no,26,17,23,-1,0,unknown,no
34,technician,married,545,yes,no,25,96,4,-1,0,unknown,no
31,blue-collar,married,1495,yes,yes,23,159,3,-1,0,unknown,no
50,housemaid,married,0,yes,no,22,160,1,-1,0,unknown,no
29,admin.,single,3794,no,no,30,249,1,-1,0,unknown,no
40,technician,married,694,yes,no,4,97,4,196,5,failure,no
26,entrepreneur,single,725,no,no,5,1916,2,189,29,other,yes
32,technician,single,145,no,no,6,135,2,-1,0,unknown,no
27,services,married,15,yes,no,16,167,1,-1,0,unknown,no
50,management,married,400,yes,no,8,41,1,360,1,failure,no
27,self-employed,single,1,yes,no,23,171,4,-1,0,unknown,no
45,blue-collar,married,4646,yes,no,13,118,1,-1,0,unknown,no
50,self-employed,married,0,no,no,22,125,4,-1,0,unknown,no
34,technician,single,124,no,no,14,31,2,-1,0,unknown,no
68,retired,single,518,no,no,17,74,1,-1,0,unknown,no
50,blue-collar,married,3924,yes,no,20,122,2,-1,0,unknown,no
29,admin.,single,291,no,no,9,12,9,-1,0,unknown,no
42,unemployed,married,8131,yes,no,21,173,4,175,1,failure,no
60,blue-collar,married,3230,no,no,11,281,4,-1,0,unknown,no
42,services,married,1376,yes,no,2,271,2,92,4,success,yes
41,admin.,single,1020,yes,no,19,882,1,-1,0,unknown,yes
46,technician,married,3308,no,no,27,171,1,91,2,success,yes
40,management,married,24450,no,no,25,73,2,-1,0,unknown,no
42,housemaid,divorced,314,no,no,9,249,2,-1,0,unknown,no
34,services,married,-451,yes,yes,23,498,1,-1,0,unknown,no
30,blue-collar,married,125,yes,no,29,238,2,-1,0,unknown,no
55,housemaid,single,1606,no,no,17,762,1,-1,0,unknown,no
35,technician,married,569,yes,no,21,487,5,-1,0,unknown,no
58,retired,married,741,no,no,20,81,2,-1,0,unknown,no
36,management,single,11767,yes,no,7,226,1,-1,0,unknown,no
44,technician,single,196,yes,no,6,386,3,-1,0,unknown,no
41,unknown,single,2398,yes,no,8,287,2,-1,0,unknown,no
35,self-employed,single,935,yes,no,20,71,1,176,2,failure,no
37,blue-collar,married,771,yes,no,11,262,2,367,4,failure,no
40,management,divorced,99,no,no,11,275,2,-1,0,unknown,no
37,blue-collar,married,1330,no,no,30,390,1,-1,0,unknown,yes
22,services,single,250,yes,no,18,117,3,-1,0,unknown,no
37,technician,single,391,yes,no,8,103,3,-1,0,unknown,no
47,technician,married,-3,no,yes,9,197,1,-1,0,unknown,no
39,blue-collar,married,643,no,yes,28,24,14,-1,0,unknown,no
47,management,divorced,17964,yes,no,3,165,2,-1,0,unknown,no
54,management,married,1623,no,no,31,25,8,-1,0,unknown,no
42,services,married,4216,no,no,12,186,2,-1,0,unknown,yes
29,management,married,727,yes,no,17,87,1,-1,0,unknown,no
51,entrepreneur,married,726,yes,yes,15,87,2,-1,0,unknown,no
40,management,married,-240,no,yes,28,160,3,-1,0,unknown,no
56,technician,single,145,yes,no,6,124,2,9,2,other,no
49,blue-collar,married,203,no,no,4,167,1,-1,0,unknown,no
47,blue-collar,married,0,yes,no,29,135,2,-1,0,unknown,no
35,management,married,291,yes,no,26,327,1,-1,0,unknown,no
35,unknown,divorced,3888,no,no,20,207,5,178,5,failure,no
42,blue-collar,married,5639,yes,no,17,430,2,-1,0,unknown,no
52,technician,married,337,yes,no,8,247,1,261,4,failure,no
60,technician,married,6573,yes,no,6,126,2,87,2,failure,no
25,technician,single,1105,yes,no,17,608,1,-1,0,unknown,no
45,blue-collar,married,25,yes,no,5,40,1,-1,0,unknown,no
49,technician,single,1245,no,no,29,115,2,198,2,failure,no
30,management,single,940,no,no,8,131,2,-1,0,unknown,no
35,self-employed,single,4693,yes,no,21,227,5,-1,0,unknown,no
40,technician,married,1269,yes,no,29,656,1,-1,0,unknown,no
26,student,single,0,no,no,15,41,2,-1,0,unknown,no
36,services,divorced,241,yes,no,8,133,1,-1,0,unknown,no
59,unknown,married,1500,no,no,4,248,1,182,1,other,no
47,services,single,33,yes,no,5,298,1,-1,0,unknown,no
32,technician,married,221,yes,no,23,224,4,-1,0,unknown,no
