age,job,marital,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y
76,retired,married,992,no,no,27,139,2,-1,0,unknown,0
36,self-employed,married,2017,no,no,29,246,18,-1,0,unknown,0
37,technician,single,300,no,no,12,82,1,-1,0,unknown,0
43,technician,married,0,no,no,22,78,2,-1,0,unknown,0
45,blue-collar,married,146,yes,yes,6,294,1,305,15,failure,0
51,management,single,-55,yes,no,18,119,6,-1,0,unknown,0
53,management,divorced,5187,no,yes,17,560,2,-1,0,unknown,0
30,admin.,divorced,78,yes,no,24,132,1,-1,0,unknown,0
33,blue-collar,single,1387,no,no,5,185,1,-1,0,unknown,0
34,management,single,127,no,no,27,63,6,-1,0,unknown,0
26,self-employed,single,211,no,no,29,168,3,-1,0,unknown,0
36,blue-collar,married,771,yes,no,9,213,4,-1,0,unknown,0
35,admin.,divorced,1224,yes,no,3,187,1,-1,0,unknown,1
47,blue-collar,married,39,yes,no,15,160,1,-1,0,unknown,0
32,admin.,divorced,-2,yes,no,6,103,3,168,1,failure,0
53,management,married,5261,no,yes,25,1209,3,-1,0,unknown,0
36,self-employed,married,2012,no,no,10,188,7,-1,0,unknown,0
71,retired,married,3230,no,no,24,341,2,133,3,failure,1
32,blue-collar,married,715,yes,no,8,108,2,-1,0,unknown,0
25,management,single,222,no,no,27,114,1,-1,0,unknown,0
59,housemaid,married,509,no,yes,23,67,2,-1,0,unknown,0
46,blue-collar,married,2749,yes,no,17,332,1,-1,0,unknown,0
35,blue-collar,married,-701,yes,yes,7,531,3,-1,0,unknown,0
75,retired,divorced,46,no,no,2,294,1,-1,0,unknown,0
31,blue-collar,single,-340,yes,no,30,520,6,-1,0,unknown,0
49,technician,married,3033,no,no,15,125,5,-1,0,unknown,0
37,services,married,775,no,no,14,150,2,-1,0,unknown,1
52,services,married,393,yes,yes,28,446,1,182,8,failure,0
29,admin.,single,266,yes,no,6,540,1,-1,0,unknown,1
41,blue-collar,married,2157,yes,no,14,154,2,-1,0,unknown,0
39,blue-collar,married,643,no,yes,28,24,14,-1,0,unknown,0
44,blue-collar,married,-82,no,yes,17,181,1,-1,0,unknown,0
43,management,single,1696,yes,no,26,257,1,474,3,failure,1
35,management,single,134,no,no,4,219,1,-1,0,unknown,0
41,management,married,280,yes,no,27,87,2,-1,0,unknown,1
58,retired,married,742,no,no,20,5,1,-1,0,unknown,0
31,management,single,9629,no,no,3,67,2,-1,0,unknown,0
30,services,married,5,no,yes,10,829,5,-1,0,unknown,1
29,admin.,single,305,yes,no,18,18,4,304,1,failure,0
33,admin.,married,0,no,no,19,326,2,-1,0,unknown,0
37,blue-collar,divorced,139,yes,no,7,71,1,-1,0,unknown,0
38,entrepreneur,married,678,no,yes,18,82,2,152,1,failure,0
54,management,married,0,no,yes,19,307,3,-1,0,unknown,0
46,entrepreneur,married,122,no,no,6,1047,2,1,7,failure,0
53,technician,married,2052,yes,no,19,286,1,-1,0,unknown,0
56,blue-collar,married,0,yes,no,16,1222,1,-1,0,unknown,1
26,blue-collar,single,-295,yes,no,6,138,1,-1,0,unknown,0
41,admin.,married,125,no,no,7,244,4,-1,0,unknown,0
54,technician,married,1331,yes,no,25,657,2,-1,0,unknown,0
41,blue-collar,married,31,no,no,12,529,2,-1,0,unknown,0
32,technician,married,3774,yes,no,20,591,3,-1,0,unknown,0
64,retired,married,12067,no,no,30,367,2,92,2,success,1
54,management,divorced,26306,yes,no,11,27,1,84,3,failure,0
59,blue-collar,married,-278,yes,no,13,318,2,-1,0,unknown,0
37,technician,single,1012,yes,no,20,218,4,-1,0,unknown,0
50,admin.,married,-1137,yes,yes,20,64,1,-1,0,unknown,0
39,technician,single,-143,yes,no,14,93,2,349,7,failure,0
32,blue-collar,married,678,yes,no,6,147,1,-1,0,unknown,0
74,retired,married,4912,no,no,21,129,3,-1,0,unknown,0
54,technician,married,876,no,no,27,269,3,541,3,success,1
43,self-employed,single,798,yes,no,12,217,1,-1,0,unknown,0
38,blue-collar,married,8637,yes,no,11,119,1,-1,0,unknown,0
44,management,single,1090,no,no,19,204,4,532,2,other,1
44,blue-collar,married,617,yes,no,13,227,2,-1,0,unknown,0
50,management,married,719,no,yes,20,117,6,-1,0,unknown,0
43,admin.,married,1998,yes,no,20,48,4,-1,0,unknown,0
36,blue-collar,married,722,yes,no,18,242,1,182,2,failure,0
34,management,single,478,yes,no,22,73,2,-1,0,unknown,0
33,blue-collar,single,1925,yes,no,8,87,2,67,2,failure,0
57,blue-collar,married,2449,no,no,13,142,2,-1,0,unknown,0
45,management,divorced,854,no,yes,8,730,1,-1,0,unknown,1
31,admin.,divorced,-2,yes,no,19,300,1,-1,0,unknown,0
32,technician,single,109,no,no,27,101,3,-1,0,unknown,0
24,self-employed,single,2376,no,no,11,123,1,106,1,success,0
57,services,married,530,yes,no,15,10,7,360,7,failure,0
54,blue-collar,divorced,462,yes,no,23,260,3,-1,0,unknown,0
42,self-employed,married,0,no,no,14,277,4,-1,0,unknown,0
31,unemployed,single,381,yes,no,9,42,2,-1,0,unknown,0
27,blue-collar,single,0,yes,no,7,191,4,-1,0,unknown,0
41,blue-collar,married,5517,yes,no,10,584,1,-1,0,unknown,1
49,management,married,5969,no,no,30,258,2,-1,0,unknown,0
48,services,married,651,no,yes,28,228,1,196,2,failure,0
32,blue-collar,single,-219,yes,no,7,446,6,342,2,failure,0
36,services,married,0,no,no,17,94,1,-1,0,unknown,0
49,blue-collar,single,2222,no,no,16,114,2,-1,0,unknown,0
37,services,single,248,yes,no,8,417,2,57,3,failure,0
27,management,single,1623,no,no,9,161,1,190,1,success,0
75,unknown,married,643,no,no,15,522,2,-1,0,unknown,0
28,management,single,5474,no,no,28,486,5,-1,0,unknown,1
36,unemployed,married,1466,yes,no,19,124,1,-1,0,unknown,0
28,self-employed,single,0,yes,no,21,479,1,-1,0,unknown,0
48,services,divorced,927,no,no,6,201,6,-1,0,unknown,0
40,management,married,-240,no,yes,28,160,3,-1,0,unknown,0
54,housemaid,married,0,no,no,14,94,5,145,3,other,0
38,blue-collar,married,622,yes,no,21,611,2,-1,0,unknown,1
35,unemployed,married,315,yes,no,19,70,1,-1,0,unknown,0
33,technician,married,153,yes,no,16,148,2,-1,0,unknown,0
20,student,single,755,no,no,29,284,1,-1,0,unknown,1
31,technician,married,180,no,no,17,299,2,-1,0,unknown,1
37,technician,divorced,1176,no,yes,21,282,2,-1,0,unknown,0
47,housemaid,married,1765,no,no,8,59,3,-1,0,unknown,0
44,services,divorced,130,yes,no,14,263,1,371,1,failure,0
33,entrepreneur,married,73,yes,no,11,156,1,263,2,failure,0
29,technician,single,113,no,no,12,328,2,183,4,success,1
45,blue-collar,divorced,0,no,no,6,422,5,-1,0,unknown,0
42,housemaid,divorced,314,no,no,9,249,2,-1,0,unknown,0
31,management,married,6943,yes,no,14,109,1,-1,0,unknown,0
39,services,married,-119,no,yes,5,104,2,-1,0,unknown,0
51,blue-collar,married,568,yes,no,4,37,1,-1,0,unknown,0
50,management,single,1200,no,no,14,904,3,-1,0,unknown,1
47,technician,married,-545,yes,yes,26,140,5,-1,0,unknown,0
31,management,single,47,no,no,22,361,4,-1,0,unknown,0
50,services,married,378,no,yes,18,55,9,-1,0,unknown,0
56,admin.,single,4118,no,no,27,165,1,-1,0,unknown,1
35,management,married,1511,yes,no,12,226,4,-1,0,unknown,0
31,blue-collar,married,892,yes,no,29,25,22,-1,0,unknown,0
42,technician,divorced,-106,yes,no,29,95,1,-1,0,unknown,0
46,entrepreneur,divorced,148,yes,no,18,61,3,350,5,other,0
31,blue-collar,married,-720,yes,yes,15,112,2,-1,0,unknown,0
59,technician,married,6573,yes,no,10,4918,1,-1,0,unknown,0
36,admin.,divorced,1127,yes,no,17,625,3,-1,0,unknown,0
58,services,married,4428,no,no,18,234,3,-1,0,unknown,0
35,blue-collar,married,262,no,no,2,96,2,109,4,success,0
29,management,single,1952,yes,no,14,354,1,-1,0,unknown,0
39,management,single,2651,no,no,6,139,2,136,5,other,0
65,retired,divorced,0,no,no,28,248,1,-1,0,unknown,0
55,management,married,5836,no,no,18,192,1,-1,0,unknown,0
45,admin.,married,644,no,yes,22,92,1,-1,0,unknown,0
54,blue-collar,married,466,no,no,29,436,4,-1,0,unknown,0
54,admin.,divorced,-394,yes,no,15,895,5,365,2,failure,0
20,admin.,single,336,no,yes,5,133,1,-1,0,unknown,0
53,blue-collar,divorced,235,no,no,30,241,2,-1,0,unknown,0
44,management,single,709,yes,no,19,54,1,-1,0,unknown,0
51,admin.,single,3132,no,no,13,459,1,-1,0,unknown,0
33,blue-collar,married,1138,yes,yes,23,509,1,-1,0,unknown,0
29,blue-collar,single,234,yes,no,8,139,1,345,1,other,0
41,management,divorced,-78,yes,no,3,69,4,252,4,failure,0
58,management,married,1727,no,no,1,336,2,-1,0,unknown,0
60,technician,married,594,no,no,10,190,1,-1,0,unknown,0
47,blue-collar,married,3696,yes,no,19,635,3,170,2,failure,0
26,management,single,6791,no,no,29,164,23,-1,0,unknown,0
53,technician,married,1835,yes,no,21,184,2,-1,0,unknown,0
34,management,married,573,no,no,10,122,1,-1,0,unknown,0
32,technician,single,1732,yes,no,14,1871,3,-1,0,unknown,1
42,technician,married,1559,no,no,11,155,1,103,1,success,0
41,services,married,1141,yes,no,27,228,1,-1,0,unknown,0
23,services,single,500,yes,no,4,111,3,-1,0,unknown,0
55,management,divorced,1526,yes,no,18,105,1,-1,0,unknown,0
38,housemaid,married,333,yes,no,5,606,2,202,1,other,0
60,retired,married,2586,no,no,6,150,4,-1,0,unknown,0
28,management,single,2725,no,no,16,292,1,504,1,failure,1
45,technician,married,639,yes,no,13,192,1,-1,0,unknown,0
38,management,married,1187,yes,yes,2,157,1,-1,0,unknown,0
36,blue-collar,married,656,yes,no,28,71,4,-1,0,unknown,0
28,blue-collar,married,2,yes,no,29,750,2,-1,0,unknown,0
52,housemaid,married,554,no,no,31,44,5,-1,0,unknown,0
41,technician,married,2123,no,no,8,130,2,-1,0,unknown,0
32,admin.,single,1581,no,no,23,331,3,-1,0,unknown,0
26,blue-collar,married,622,yes,no,21,471,2,-1,0,unknown,0
56,entrepreneur,married,575,no,no,20,18,2,-1,0,unknown,0
39,admin.,single,0,no,yes,19,142,1,-1,0,unknown,0
47,technician,married,178,yes,no,6,169,1,-1,0,unknown,0
39,blue-collar,married,164,yes,no,15,26,6,373,2,failure,0
37,management,married,839,no,yes,28,87,11,-1,0,unknown,0
54,management,married,831,yes,yes,19,208,3,109,3,failure,0
36,blue-collar,single,295,yes,no,17,287,1,-1,0,unknown,0
36,self-employed,married,0,yes,no,11,198,1,-1,0,unknown,0
44,technician,married,106,yes,no,16,164,6,-1,0,unknown,0
33,technician,married,0,yes,no,20,210,2,-1,0,unknown,0
58,retired,married,1230,no,no,20,420,1,87,1,failure,1
51,technician,married,563,yes,no,17,117,3,-1,0,unknown,0
52,admin.,single,872,yes,no,18,82,6,335,1,other,0
38,admin.,married,1949,yes,no,15,157,3,-1,0,unknown,0
30,self-employed,single,166,no,no,30,151,4,-1,0,unknown,0
40,blue-collar,married,1028,yes,yes,17,319,1,-1,0,unknown,0
52,technician,married,98,yes,no,28,103,1,245,2,failure,0
41,management,married,0,yes,no,13,161,1,-1,0,unknown,0
50,entrepreneur,married,2198,no,no,16,170,6,-1,0,unknown,0
34,blue-collar,married,-167,yes,no,21,201,1,-1,0,unknown,0
34,admin.,divorced,140,yes,no,8,81,2,365,1,failure,0
33,management,single,87,no,no,12,978,1,-1,0,unknown,1
35,management,single,151,no,no,20,11,1,850,2,failure,0
54,technician,married,114,no,no,30,458,3,-1,0,unknown,1
38,admin.,married,0,yes,no,8,175,2,-1,0,unknown,0
37,services,married,-954,yes,no,21,111,3,-1,0,unknown,0
35,technician,married,0,no,no,27,106,4,-1,0,unknown,0
29,admin.,married,111,no,no,14,208,1,-1,0,unknown,0
51,blue-collar,married,173,yes,no,5,529,2,-1,0,unknown,0
31,technician,married,165,no,no,15,218,4,-1,0,unknown,0
32,blue-collar,married,0,yes,no,19,188,2,-1,0,unknown,0
39,technician,single,-529,yes,no,15,22,8,175,5,failure,0
56,technician,married,1232,no,no,7,44,1,-1,0,unknown,0
27,blue-collar,single,21,no,no,30,197,4,-1,0,unknown,0
54,blue-collar,married,1291,yes,no,5,266,1,-1,0,unknown,0
29,management,single,572,no,no,16,314,1,195,1,success,1
44,entrepreneur,married,31,no,no,9,467,1,-1,0,unknown,0
56,management,married,935,yes,no,17,140,1,-1,0,unknown,0
32,admin.,single,211,no,no,28,56,7,-1,0,unknown,0
50,blue-collar,divorced,204,yes,yes,14,421,1,-1,0,unknown,0
37,services,married,345,yes,yes,19,204,1,-1,0,unknown,0
59,self-employed,married,745,no,no,26,168,9,-1,0,unknown,0
37,technician,single,0,no,no,5,80,2,-1,0,unknown,0
51,blue-collar,married,844,yes,no,29,184,3,-1,0,unknown,0
30,admin.,single,81,yes,no,6,121,6,112,3,other,0
34,management,divorced,13204,yes,yes,20,197,2,-1,0,unknown,0
43,technician,divorced,-414,no,no,27,590,4,-1,0,unknown,0
29,technician,single,1221,yes,no,21,72,2,-1,0,unknown,0
47,blue-collar,divorced,0,no,yes,26,622,3,-1,0,unknown,0
39,blue-collar,married,2952,yes,no,12,307,2,-1,0,unknown,0
59,services,married,7475,no,no,15,587,1,-1,0,unknown,0
40,unemployed,single,7968,no,no,2,263,2,180,2,success,1
32,blue-collar,married,944,no,no,13,231,2,362,1,other,0
27,blue-collar,single,68,yes,yes,11,50,5,-1,0,unknown,0
60,management,single,0,no,no,18,161,2,-1,0,unknown,0
47,technician,married,734,yes,no,17,92,3,-1,0,unknown,0
32,technician,married,91,yes,no,12,209,1,-1,0,unknown,0
32,management,married,14611,yes,no,17,67,1,-1,0,unknown,0
50,services,single,294,no,no,23,73,1,-1,0,unknown,0
42,management,married,342,yes,no,2,156,5,-1,0,unknown,0
42,technician,married,233,no,no,20,143,4,-1,0,unknown,0
45,services,divorced,0,yes,yes,21,173,1,192,1,failure,0
31,admin.,single,383,no,yes,7,305,1,-1,0,unknown,0
41,blue-collar,married,372,yes,no,11,117,1,-1,0,unknown,0
39,technician,married,3528,yes,no,21,226,1,-1,0,unknown,0
54,admin.,married,0,no,no,22,391,2,-1,0,unknown,0
57,retired,married,168,no,no,7,342,1,-1,0,unknown,1
29,management,single,5980,yes,no,28,317,1,-1,0,unknown,0
39,blue-collar,married,532,yes,no,31,786,2,-1,0,unknown,0
30,blue-collar,single,332,no,no,14,465,3,-1,0,unknown,0
45,blue-collar,married,771,yes,no,19,221,2,-1,0,unknown,0
58,blue-collar,married,584,no,no,28,339,1,-1,0,unknown,0
41,blue-collar,married,2152,yes,no,17,369,1,-1,0,unknown,0
50,housemaid,single,799,no,no,28,63,1,-1,0,unknown,0
33,management,divorced,893,yes,no,29,259,1,259,9,failure,0
29,blue-collar,married,314,yes,yes,17,357,1,-1,0,unknown,0
37,management,married,387,no,no,26,128,2,419,1,failure,0
77,retired,married,1208,no,no,28,72,4,-1,0,unknown,0
28,management,single,3285,yes,no,9,98,1,-1,0,unknown,0
61,blue-collar,married,625,yes,no,19,158,2,-1,0,unknown,0
35,technician,divorced,1085,no,no,27,130,10,-1,0,unknown,0
47,management,married,0,no,yes,22,644,9,-1,0,unknown,0
52,blue-collar,married,0,yes,no,9,1486,1,-1,0,unknown,1
44,management,divorced,0,no,no,28,70,10,-1,0,unknown,0
48,technician,married,2111,no,no,20,92,1,-1,0,unknown,0
31,management,single,0,no,no,28,38,16,-1,0,unknown,0
42,management,single,433,yes,no,25,375,2,-1,0,unknown,0
40,unemployed,divorced,193,yes,no,7,195,1,357,1,failure,0
40,management,single,0,no,yes,17,657,1,-1,0,unknown,0
33,management,married,1047,no,no,8,512,4,-1,0,unknown,1
40,blue-collar,married,0,no,no,25,96,2,-1,0,unknown,0
43,entrepreneur,married,0,no,no,4,6,4,-1,0,unknown,0
36,blue-collar,married,106,yes,no,9,51,5,-1,0,unknown,0
53,technician,married,480,no,no,6,648,2,-1,0,unknown,1
30,blue-collar,single,971,yes,no,17,283,1,317,2,other,0
38,management,married,0,yes,no,27,233,2,-1,0,unknown,0
41,services,divorced,787,yes,no,8,297,2,-1,0,unknown,0
35,technician,single,992,yes,no,26,79,1,114,3,failure,0
44,management,married,349,no,no,9,58,1,-1,0,unknown,0
60,retired,married,1210,no,no,11,231,2,-1,0,unknown,0
38,blue-collar,married,451,yes,no,2,128,3,-1,0,unknown,0
33,technician,married,2586,no,no,11,117,3,-1,0,unknown,0
32,self-employed,married,1214,no,no,11,104,2,-1,0,unknown,0
31,blue-collar,single,0,yes,no,21,397,9,-1,0,unknown,0
45,self-employed,married,-30,yes,yes,6,165,2,-1,0,unknown,0
26,blue-collar,single,477,yes,no,4,87,1,-1,0,unknown,0
40,technician,married,0,yes,no,17,74,2,196,1,failure,0
49,self-employed,married,271,yes,no,18,140,4,-1,0,unknown,0
42,management,married,783,yes,no,19,77,2,128,3,failure,0
44,admin.,married,1588,yes,no,3,84,15,-1,0,unknown,0
22,services,married,7982,yes,no,4,18,1,-1,0,unknown,0
51,entrepreneur,married,0,yes,yes,2,184,5,-1,0,unknown,0
49,blue-collar,divorced,15,yes,no,27,550,7,-1,0,unknown,0
53,services,divorced,765,yes,no,14,959,3,174,7,other,1
34,technician,single,1183,yes,no,20,438,2,-1,0,unknown,0
43,entrepreneur,single,2124,yes,no,19,104,1,-1,0,unknown,0
50,management,married,964,yes,no,6,323,1,-1,0,unknown,0
48,technician,married,547,no,no,5,459,2,-1,0,unknown,0
57,entrepreneur,divorced,-37,no,no,5,173,1,-1,0,unknown,0
42,management,married,-409,no,no,3,290,3,-1,0,unknown,0
46,entrepreneur,divorced,-563,no,yes,15,769,4,-1,0,unknown,1
43,management,married,481,yes,no,18,164,1,110,2,other,0
35,technician,married,75,no,no,28,9,19,-1,0,unknown,0
59,retired,married,1425,no,no,10,489,2,102,1,success,0
41,blue-collar,married,96,yes,yes,17,165,3,-1,0,unknown,0
34,management,married,5878,no,no,29,159,7,98,3,success,0
34,admin.,married,471,yes,no,8,146,3,340,2,failure,0
35,admin.,single,289,yes,no,28,48,10,-1,0,unknown,0
38,self-employed,married,854,yes,yes,28,112,2,-1,0,unknown,0
57,admin.,married,6997,no,no,4,117,1,-1,0,unknown,0
28,services,single,317,yes,no,16,21,3,-1,0,unknown,0
31,management,single,0,no,no,18,87,7,-1,0,unknown,0
40,technician,married,203,yes,no,24,328,1,-1,0,unknown,0
34,blue-collar,married,678,yes,no,17,278,1,-1,0,unknown,0
54,housemaid,married,182,no,no,25,284,4,-1,0,unknown,0
46,technician,married,-220,yes,no,25,203,1,-1,0,unknown,0
53,admin.,divorced,0,yes,yes,12,171,1,64,6,other,0
37,management,married,-1884,yes,no,21,193,1,-1,0,unknown,0
29,admin.,married,187,yes,yes,24,386,2,-1,0,unknown,0
57,services,married,668,yes,yes,18,12,5,-1,0,unknown,0
35,blue-collar,married,233,yes,no,13,66,1,176,1,failure,0
36,blue-collar,married,448,yes,no,5,286,1,-1,0,unknown,0
58,unemployed,single,278,no,no,16,1009,5,-1,0,unknown,0
56,technician,married,284,no,no,4,177,1,197,9,failure,0
31,technician,married,2363,yes,no,13,247,1,-1,0,unknown,0
46,blue-collar,married,7934,yes,no,19,123,1,-1,0,unknown,0
40,technician,married,581,yes,no,8,258,2,-1,0,unknown,0
52,entrepreneur,married,657,no,no,7,91,2,217,1,other,0
30,self-employed,married,-1083,yes,no,6,401,1,336,2,failure,0
32,unemployed,single,5670,no,no,4,326,1,-1,0,unknown,0
55,services,married,-747,yes,no,15,265,7,-1,0,unknown,0
59,retired,married,-471,no,no,7,86,6,-1,0,unknown,0
49,technician,single,74,yes,no,30,130,1,-1,0,unknown,0
45,retired,married,0,no,no,3,290,1,-1,0,unknown,0
27,blue-collar,single,-79,yes,no,30,385,5,-1,0,unknown,0
45,admin.,divorced,-121,yes,no,3,197,5,-1,0,unknown,0
75,retired,married,358,no,no,17,364,11,-1,0,unknown,1
41,management,single,195,no,no,20,125,1,167,2,failure,0
48,services,married,2739,no,no,23,173,4,-1,0,unknown,0
60,retired,married,1141,no,no,12,66,4,-1,0,unknown,0
34,services,married,2956,no,no,6,835,2,-1,0,unknown,1
39,admin.,married,272,yes,yes,29,199,1,234,2,failure,0
41,blue-collar,married,168,yes,no,18,187,3,-1,0,unknown,0
33,technician,single,79,yes,no,25,163,3,-1,0,unknown,0
48,blue-collar,married,1730,yes,no,4,489,1,178,2,failure,1
35,admin.,married,6,no,no,26,130,2,-1,0,unknown,0
31,services,single,91,yes,no,18,111,2,-1,0,unknown,0
45,blue-collar,married,25,yes,no,5,40,1,-1,0,unknown,0
31,blue-collar,married,-84,no,yes,15,75,4,-1,0,unknown,0
55,management,married,4982,yes,no,18,51,1,-1,0,unknown,0
36,management,married,860,yes,no,20,294,15,-1,0,unknown,0
55,management,divorced,277,no,no,12,101,3,-1,0,unknown,0
41,management,married,1897,yes,no,19,335,3,-1,0,unknown,0
34,technician,married,8077,yes,no,20,278,2,-1,0,unknown,0
29,management,single,5359,no,no,18,147,1,-1,0,unknown,1
38,retired,married,304,no,no,11,94,1,350,5,other,0
38,management,married,1199,no,no,3,482,1,-1,0,unknown,1
30,technician,married,1307,no,no,18,248,6,-1,0,unknown,0
47,unemployed,divorced,947,no,no,5,124,2,-1,0,unknown,0
36,blue-collar,single,3214,yes,no,16,124,2,-1,0,unknown,0
32,management,married,4,no,no,22,195,4,-1,0,unknown,0
29,admin.,single,-197,no,no,6,47,1,-1,0,unknown,0
33,technician,single,149,yes,no,19,424,2,182,1,other,1
54,blue-collar,married,0,no,no,18,144,2,-1,0,unknown,0
35,management,married,3369,no,no,20,322,1,-1,0,unknown,0
44,blue-collar,divorced,1258,yes,no,6,607,4,-1,0,unknown,0
58,management,divorced,4256,no,no,22,121,1,-1,0,unknown,0
37,entrepreneur,married,189,no,no,2,253,2,-1,0,unknown,1
51,management,married,2125,no,yes,7,20,2,-1,0,unknown,0
36,technician,married,1109,yes,no,23,122,5,-1,0,unknown,0
57,retired,married,975,no,no,16,166,1,-1,0,unknown,0
26,services,single,3,no,yes,21,140,4,-1,0,unknown,0
30,management,married,-250,yes,no,20,11,6,-1,0,unknown,0
32,technician,married,3067,yes,no,20,138,2,-1,0,unknown,0
25,management,single,3,yes,yes,16,1034,1,-1,0,unknown,1
33,management,single,1439,yes,no,3,178,2,-1,0,unknown,0
49,services,single,5095,yes,no,20,127,2,157,1,failure,0
39,blue-collar,married,143,yes,no,20,6,2,348,1,other,0
39,technician,married,4313,yes,no,18,272,2,-1,0,unknown,0
25,student,single,125,no,no,9,215,1,92,2,success,1
36,entrepreneur,divorced,219,no,no,26,358,4,-1,0,unknown,0
42,admin.,single,426,yes,no,11,636,2,-1,0,unknown,0
21,unemployed,single,280,no,no,11,280,2,-1,0,unknown,0
73,retired,married,1292,no,no,3,420,1,-1,0,unknown,0
33,management,single,755,yes,no,28,68,12,-1,0,unknown,0
26,blue-collar,single,179,no,no,30,103,3,-1,0,unknown,0
53,unemployed,single,183,no,no,9,835,2,-1,0,unknown,0
32,admin.,single,540,yes,no,21,379,2,-1,0,unknown,0
35,blue-collar,married,162,yes,no,4,60,4,-1,0,unknown,0
51,housemaid,married,3486,no,no,20,135,11,-1,0,unknown,0
43,technician,single,4990,yes,no,7,58,1,228,10,failure,0
71,retired,divorced,261,no,no,12,1117,2,-1,0,unknown,0
39,blue-collar,divorced,190,yes,yes,6,96,2,-1,0,unknown,0
30,management,single,533,no,no,11,229,2,99,4,success,1
35,management,divorced,3751,yes,no,16,75,2,-1,0,unknown,0
51,technician,married,12061,yes,no,17,150,1,188,1,failure,0
45,management,married,1447,yes,yes,7,461,2,-1,0,unknown,0
37,self-employed,married,0,no,yes,21,320,1,-1,0,unknown,0
46,blue-collar,married,640,yes,no,6,246,1,55,5,success,1
44,unemployed,married,0,yes,no,2,699,1,272,1,failure,1
33,services,married,554,yes,no,29,162,2,258,1,other,0
46,admin.,married,1252,yes,yes,17,59,1,-1,0,unknown,0
31,admin.,single,0,yes,yes,23,181,1,-1,0,unknown,0
30,blue-collar,married,124,yes,no,15,126,4,-1,0,unknown,0
35,blue-collar,married,86,no,no,19,127,1,111,2,failure,0
37,technician,married,427,yes,yes,27,335,3,-1,0,unknown,0
30,technician,single,102,yes,no,7,614,2,-1,0,unknown,0
55,admin.,married,512,no,no,18,115,4,-1,0,unknown,0
32,housemaid,single,4,yes,no,21,776,2,-1,0,unknown,0
58,unemployed,married,1798,yes,no,5,19,8,-1,0,unknown,0
54,admin.,married,66,yes,no,11,167,1,-1,0,unknown,1
51,blue-collar,married,5050,no,yes,16,75,7,-1,0,unknown,0
27,technician,single,584,yes,no,8,192,2,-1,0,unknown,0
37,blue-collar,single,147,no,no,28,192,19,-1,0,unknown,0
25,services,single,-439,yes,no,12,293,1,-1,0,unknown,0
42,management,married,9916,yes,no,21,306,1,-1,0,unknown,0
40,blue-collar,married,-313,yes,no,3,251,2,-1,0,unknown,0
49,technician,married,307,no,no,9,854,1,-1,0,unknown,1
49,blue-collar,married,16,yes,no,16,193,11,-1,0,unknown,0
35,services,married,4655,no,no,9,111,2,-1,0,unknown,0
41,blue-collar,married,153,yes,no,27,389,1,-1,0,unknown,0
45,blue-collar,married,-443,yes,yes,20,691,1,-1,0,unknown,1
33,unemployed,divorced,1005,yes,no,10,175,1,174,2,failure,0
39,entrepreneur,married,4,yes,yes,2,871,4,-1,0,unknown,0
36,technician,married,-718,yes,no,20,11,20,-1,0,unknown,0
53,blue-collar,married,0,yes,no,5,285,2,-1,0,unknown,0
53,services,married,-166,no,yes,28,70,4,-1,0,unknown,0
49,blue-collar,married,3309,yes,no,15,349,2,-1,0,unknown,0
34,unemployed,single,371,no,no,28,52,1,-1,0,unknown,0
38,management,single,53,no,no,9,280,1,-1,0,unknown,0
42,services,married,1152,yes,no,29,168,1,-1,0,unknown,0
31,technician,married,589,yes,yes,21,151,1,-1,0,unknown,0
40,admin.,divorced,90,yes,no,9,511,5,-1,0,unknown,0
37,management,married,591,yes,no,7,181,2,255,5,failure,0
38,technician,divorced,-530,yes,no,21,236,1,-1,0,unknown,0
36,blue-collar,married,2454,yes,no,6,1859,1,-1,0,unknown,0
30,management,single,4319,yes,no,19,144,1,-1,0,unknown,0
29,technician,married,1599,yes,no,8,36,1,-1,0,unknown,0
27,student,single,118,no,no,31,160,3,98,1,failure,1
44,admin.,married,598,no,no,31,88,5,-1,0,unknown,0
36,unemployed,married,733,yes,no,20,335,1,-1,0,unknown,0
35,blue-collar,married,442,yes,no,26,129,3,-1,0,unknown,0
48,admin.,divorced,1180,no,no,27,142,1,238,3,other,1
34,technician,single,229,no,no,22,154,2,-1,0,unknown,0
51,management,divorced,119,no,no,17,200,1,165,2,failure,0
46,housemaid,married,0,no,no,2,161,1,-1,0,unknown,0
32,self-employed,single,4,yes,no,23,233,2,-1,0,unknown,0
56,technician,married,2313,yes,no,8,293,3,364,2,failure,0
34,admin.,married,255,no,yes,17,344,10,-1,0,unknown,0
40,services,married,3559,yes,no,20,138,8,-1,0,unknown,0
38,management,divorced,151,yes,no,17,50,1,-1,0,unknown,0
39,blue-collar,married,467,yes,no,12,7,5,285,30,other,0
30,entrepreneur,married,31,no,no,8,229,1,-1,0,unknown,0
37,management,single,3167,yes,no,30,197,1,-1,0,unknown,0
29,technician,single,18,no,no,3,206,3,-1,0,unknown,0
32,student,single,2321,no,no,30,167,2,-1,0,unknown,0
59,retired,married,213,no,no,27,184,3,-1,0,unknown,0
59,blue-collar,married,0,no,no,25,128,5,-1,0,unknown,0
31,management,single,34,yes,no,28,127,4,-1,0,unknown,0
33,admin.,married,3519,no,no,2,161,1,-1,0,unknown,0
